"","country_code3","X","country","country_code2","temp","announce","start","end","enforce","group","country_territory_area","area_covered","who_measure","measure_stage","comments","enforcement","non_compliance_penalty","date_start_cln","date_end_cln","admin_level_cln","enforcement_cln","compliance_cln","targeted_cln","lockdown_flg_v1"
"921","KWT",35,"Kuwait","KW",NA,"2020-05-08","2020-05-10","2020-05-30","mandatory","treatment","Kuwait","","Stay-at-home order","extension","A nationwide night curfew between 1700 and 0600 was imposed on 6 April an was in place. As such, all movement has been restricted between this time  Source: https://web.archive.org/web/20200426185730/https://www.garda.com/crisis24/news-alerts/329726/kuwait-jeleeb-al-shuyoukh-and-mahboula-kuwait-city-to-be-locked-down-over-covid-19-concerns-for-two-weeks-from-april-6-update-11%5C","Monitored","Up to detention",2020-04-06,2020-04-24,"national","monitored","up to detention","partial curfew",FALSE
"922","LAO",36,"Laos","LA",NA,"2020-03-29","2020-03-30","2020-05-03","mandatory","treatment","Lao People's Democratic Republic","","Stay-at-home order","new","On March 29th the Prime Minister of Laos announced that everyone in the country would be required to remain indoors from March 30th until April 19th","required","Not known",2020-03-29,2020-04-15,"national","required","not known","non-essential",TRUE
"923","LAO",36,"Laos","LA",NA,"2020-03-29","2020-03-30","2020-05-03","mandatory","treatment","Lao People's Democratic Republic","","Stay-at-home order","phase-out","Nationwide lock down partially lifted. This latest stage of the easing of restrictions is in effect until June 1 and a decision on whether restrictions are further eased or re-imposed will be made in the intervening period dependent on the spread of the virus.","Not known","Not known",2020-05-18,NA,"national","not known","not known","",FALSE
"924","LAO",36,"Laos","LA",NA,"2020-03-29","2020-03-30","2020-05-03","mandatory","treatment","Lao People's Democratic Republic","","Stay-at-home order","phase-out","PM Order No. 6 which implemented household confinement on March 30, 2020 was extended until May 3, 2020. PM Order 524, in effect for May 417, 2020 lifted household confinement nationwide: 4.2 Citizens, employees, civil servants, police, military, foreigners and alienated citizens livingin Lao PDR shall be allowed to travel in Vientiane Capital and other provinces as necessary.They shall continue to strictly follow the precautionary measures;. They dont specifically mention households in the text, but this was the meaning of the order.","Required","Not known",2020-05-04,2020-05-18,"national","required","not known","non-essential",TRUE
"925","LAO",36,"Laos","LA",NA,"2020-03-29","2020-03-30","2020-05-03","mandatory","treatment","Lao People's Democratic Republic","","Stay-at-home order","modification","PM extends the restriction imposed through Order No. 6 on lockdown (previously 1-19 April) until May 3. People are not allowed to go out for non-essential jobs/purposes. Health authorities announced no new cases in 11 consecutive days; and if this record could be maintained for another three consecutive days, making 14 days in total, some restrictions could be eased.    /web/20200428034627/https://www.thestar.com.my/news/regional/2020/04/24/lao-pm-extends-restrictions-for-virus-control-to-may-3-despite-no-new-infections-for-11-days","Required","Not known",2020-04-19,2020-05-04,"national","required","not known","non-essential",TRUE
"926","LAO",36,"Laos","LA",NA,"2020-03-29","2020-03-30","2020-05-03","mandatory","treatment","Lao People's Democratic Republic","","Stay-at-home order","modification","A nationwide lockdown between April 1 and 19was declared on March 29, and on April 15, it was extended until May 3.Travel restrictions have been put in place, prohibiting travel to other provinces, suspending domestic passenger transport services, and closing all border checkpoints. Educational institutions, garment and other factories, large projects, and entertainment and sports venues are closed, and large gatherings are banned.","required","Not known",2020-04-15,2020-04-19,"national","required","not known","non-essential",TRUE
"927","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","extension","Nationwide curfew extended to 6/7. On Friday, May 22, Lebanese authorities extended an ongoing lockdown until Sunday, June 7, due to an increase in coronavirus disease (COVID-19) infections. As part of the lockdown, Lebanon's borders, ports, and airports are currently closed to commercial traffic as a measure to limit the spread of the coronavirus disease (COVID-19) pandemic. A nationwide curfew remains in effect between 19:00 and 05:00 (local time), large gatherings are forbidden, and vehicles should limit occupancy to one-third of capacity.","Required","Not known",2020-05-22,2020-06-07,"national","required","not known","partial curfew",FALSE
"928","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","modification","Nationwide curfew. 19:00 to 5:00","Required","Not known",2020-03-21,2020-03-26,"national","required","not known","partial curfew",FALSE
"929","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","modification","Four-day lockdown imposed. The Lebanese government announced on Tuesday, May 12, that a ""full closure"" will be imposed nationwide to contain a second upsurge of coronavirus disease (COVID-19) cases in the country. The four-day lockdown will come into effect on the night (local time) of Wednesday, May 13","Required","Not known",2020-05-13,2020-05-22,"national","required","not known","full curfew",TRUE
"930","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","extension","May 5, extended lockdown measures until Sunday, May 24. Under the lockdown, measures include a nationwide travel ban and overnight curfew, prohibiting non-essential movement between 21:00 and 05:00 (local time).","Required","Not known",2020-05-05,2020-05-10,"national","required","not known","partial curfew",FALSE
"931","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","extension","Mandatory lockdown extended to 4/26. Stay at home extended until April 26. Curfew to be extended until April 26","Required","Not known",2020-04-09,2020-04-19,"national","required","not known","partial curfew, stay at home",TRUE
"932","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","new","Except for situations of extreme necessity citizens may not leave their homes or gather in public and private places, no curfew announced https://web.archive.org/web/20200412155626/https://www.thenational.ae/world/mena/coronavirus-lebanon-goes-into-lockdown-to-contain-outbreak-1.992921","Required","Not known",2020-03-16,2020-03-21,"national","required","not known","stay at home",TRUE
"933","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","modification","Night curfew extended 2 hours. The Lebanese government announced on Sunday, May 10, that the night curfew that was imposed due to the coronavirus disease (COVID-19) pandemic will be extended. The curfew will be starting two hours earlier than previously, coming into effect between 19:00 and 05:00 (local time). While the authorities have prolonged curfew hours, a time-frame for when the restriction may be lifted has not been reported.","Required","Not known",2020-05-10,2020-05-13,"national","required","not known","partial curfew",FALSE
"934","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","extension","Mandatory lockdown extended to 4/12. Stay at home extended until April 12. Curfew to be extended until April 12","Required","Not known",2020-03-26,2020-04-09,"national","required","not known","partial curfew, stay at home",TRUE
"935","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","extension","Mandatory lockdown extended to 5/10. Prime Minister Hassan Diab announced on Friday, April 24, that the current lockdown measures, amid the ongoing coronavirus disease (COVID-19) pandemic, will be extended for an additional two weeks until Sunday, May 10.","Required","Not known",2020-04-24,2020-05-05,"national","required","not known","partial curfew",FALSE
"936","LBN",37,"Lebanon","LB",NA,"2020-03-15","2020-03-15","2020-04-26","mandatory","treatment","Lebanon","","Stay-at-home order","modification","On Sunday, April 19, Lebanese officials announced a modification to the ongoing nationwide travel ban, which seeks to curb the spread of the coronavirus disease (COVID-19). Effective immediately, movement is prohibited between 20:00 and 05:00 (local time), beginning one hour later than the initial curfew.","Required","Not known",2020-04-19,2020-04-24,"national","required","not known","partial curfew",FALSE
"937","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","","Stay-at-home order","phase-out","5th june address, extending measures by 2 weeks  makes some modification to curfew:   -  curfew time pushed from 6 pm to 9 pm; but also lifted curfew in counties that have no positive cases reported    "" 1) All are now required to be indoors by 9pm, instead of the previous time of 6pm.  2) The restriction requiring people to stay indoors at a certain time of the day will be lifted in counties that have not reported any case of the disease so far.""    https://web.archive.org/web/20200618052942/https://www.emansion.gov.lr/2press.php?news_id=5159&related=7&pg=sp","Required","Not known",2020-06-05,2020-06-22,"national","required","not known","partial curfew",FALSE
"938","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","","Stay-at-home order","modification","All in Liberia are now required to be indoors by 6 pm instead of the previous 9 pm timeframe.","Required","Not known",2020-06-22,NA,"national","required","not known","partial curfew",FALSE
"939","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","certain counties","Stay-at-home order","new","Libya declares state of national emergency and 21 day lockdown in certain counties    http://web.archive.org/web/20200508114753/http://www.rfi.fr/en/africa/20200419-liberia-imposes-60-days-state-of-emergency-to-contain-coronavirus-george-weah-covid-19-lockdown    https://web.archive.org/web/20200604084830/https://emansion.gov.lr/doc/COVID-19%20Declaration%20of%20National%20Health%20Emergency%20-%20MoH.pdf","Required","Not known",2020-03-21,2020-03-22,"other","required","not known","state of emergency certain counties",TRUE
"940","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","Grand Kru County, Margibi County, Montserrado County and Nimba County","Stay-at-home order","extension","Lockdown in Grand Kru County, Margibi County, Montserrado County and Nimba County. President George Weah issued a 14-day stay-at-home order to begin on Saturday for residents of four counties. Residents in Grand Kru County, Margibi County, Montserrado County and Nimba County will have to quarantine at home during the lockdown","Required","Not known",2020-04-10,NA,"other","required","not known","grand kru, margibi, montserrado, and nimba counties",FALSE
"941","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","","Stay-at-home order","extension","President George Weah announced that Liberia's strict stay-at-home measures in place to prevent the spread of coronavirus disease (COVID-19) will be extended by a further two weeks and will apply to the whole country (ALL 15 counties), until Friday, May 8.","Required","Legal action",2020-04-24,2020-05-08,"national","required","legal action","",FALSE
"942","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","","Stay-at-home order","extension","Extended lockdown. On Friday, May 8, President George Weah announced that stay-at-home measures currently in place to prevent the spread of coronavirus disease (COVID-19) will be extended by a further two weeks until Friday, May 22. Among other restrictions remaining in effect are a daily curfew from 15:00 to 06:00 (local time)","Required","Not known",2020-05-08,2020-05-22,"national","required","not known","partial curfew",FALSE
"943","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","","Stay-at-home order","phase-out","Reduced Curfew Hours. The Government of Liberia announced on Friday, May 22, a two-week extension to the state of emergency, and the coronavirus disease (COVID-19) restrictions imposed under it, until at least Sunday, June 7. The nationwide curfew remains in place albeit with reduced hours; the curfew will run from 18:00 to 06:00 (local time).","Required","Not known",2020-05-22,2020-05-22,"national","required","not known","partial curfew",FALSE
"944","LBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia","Grand Kru, Margibi, Monserrado, Nimba","Stay-at-home order","new","People residing in this counties are to stay at home for the next 14 days beginning 11:59, Friday 10th March. Grand Kru, Margibi, Montserrado, and Nimba counties","Required","Legal action",2020-03-10,2020-04-24,"other","required","legal action","grand kru, margibi, montserrado, and nimba counties",FALSE
